timestamp,site_id,active_power,setpoint
2026-07-05 10:00:00,1,14082,13835
2026-07-05 10:00:00,2,11633,16661
2026-07-05 10:00:00,3,8108,12703
2026-07-05 10:30:00,1,19763,19000
2026-07-05 10:30:00,2,17218,21407
2026-07-05 10:30:00,3,14505,17486
2026-07-05 11:00:00,1,17261,16007
2026-07-05 11:00:00,2,14728,17960
2026-07-05 11:00:00,3,12761,14087
2026-07-05 11:30:00,1,21900,19696
2026-07-05 11:30:00,2,19483,21179
2026-07-05 11:30:00,3,18191,17351
2026-07-05 12:00:00,1,19262,16820
2026-07-05 12:00:00,2,17060,17833
2026-07-05 12:00:00,3,16363,14036
2026-07-05 12:30:00,1,17147,14305
2026-07-05 12:30:00,2,15251,14869
2026-07-05 12:30:00,3,15065,11074
2026-07-05 13:00:00,1,17458,14521
2026-07-05 13:00:00,2,15948,14674
2026-07-05 13:00:00,3,16189,10843
2026-07-05 13:30:00,1,17360,15543
2026-07-05 13:30:00,2,16305,15341
2026-07-05 13:30:00,3,16886,11425
2026-07-05 14:00:00,1,16797,13230
2026-07-05 14:00:00,2,16251,12743
2026-07-05 14:00:00,3,17089,8686
2026-07-05 14:30:00,1,13578,10134
2026-07-05 14:30:00,2,13579,9445
2026-07-05 14:30:00,3,14594,5184
2026-07-05 15:00:00,1,8377,6084
2026-07-05 15:00:00,2,8946,5284
2026-07-05 15:00:00,3,10065,756
2026-07-05 15:30:00,1,9017,7340
2026-07-05 15:30:00,2,10159,6527
2026-07-05 15:30:00,3,11314,1669
2026-07-05 16:00:00,1,5331,2237
2026-07-05 16:00:00,2,7033,1512
2026-07-05 16:00:00,3,8165,-3736
2026-07-05 16:30:00,1,6034,2957
2026-07-05 16:30:00,2,8267,2418
2026-07-05 16:30:00,3,9323,-3273
2026-07-05 17:00:00,1,5637,3825
2026-07-05 17:00:00,2,8358,3567
2026-07-05 17:00:00,3,9294,-2610
2026-07-05 17:30:00,1,-3462,-5615
2026-07-05 17:30:00,2,-311,-5506
2026-07-05 17:30:00,3,469,-12200
2026-07-05 18:00:00,1,-4294,-7322
2026-07-05 18:00:00,2,-783,-6771
2026-07-05 18:00:00,3,-186,-13999
2026-07-05 18:30:00,1,-5713,-8438
2026-07-05 18:30:00,2,-1921,-7385
2026-07-05 18:30:00,3,-1530,-15145
2026-07-05 19:00:00,1,-9608,-10907
2026-07-05 19:00:00,2,-5622,-9307
2026-07-05 19:00:00,3,-5451,-17583
2026-07-05 19:30:00,1,-14248,-15256
2026-07-05 19:30:00,2,-10160,-13083
2026-07-05 19:30:00,3,-10219,-21839
2026-07-05 20:00:00,1,-13251,-14088
2026-07-05 20:00:00,2,-9153,-11333
2026-07-05 20:00:00,3,-9451,-20516
2026-07-05 20:30:00,1,-23254,-21832
2026-07-05 20:30:00,2,-19238,-18508
2026-07-05 20:30:00,3,-19778,-28046
2026-07-05 21:00:00,1,-25052,-25601
2026-07-05 21:00:00,2,-21207,-21737
2026-07-05 21:00:00,3,-21992,-31544
2026-07-05 21:30:00,1,-29778,-27038
2026-07-05 21:30:00,2,-26184,-22683
2026-07-05 21:30:00,3,-27220,-32657
2026-07-05 22:00:00,1,-30758,-28928
2026-07-05 22:00:00,2,-27487,-24146
2026-07-05 22:00:00,3,-28779,-34175
2026-07-05 22:30:00,1,-27552,-25176
2026-07-05 22:30:00,2,-24665,-20046
2026-07-05 22:30:00,3,-26221,-30008
2026-07-05 23:00:00,1,-29070,-28323
2026-07-05 23:00:00,2,-26614,-22934
2026-07-05 23:00:00,3,-28446,-32704
2026-07-05 23:30:00,1,-33594,-30314
2026-07-05 23:30:00,2,-31600,-24764
2026-07-05 23:30:00,3,-33726,-34215
2026-07-06 00:00:00,1,-25876,-22785
2026-07-06 00:00:00,2,-24362,-17176
2026-07-06 00:00:00,3,-26800,-26184
2026-07-06 00:30:00,1,-27341,-23572
2026-07-06 00:30:00,2,-26307,-18007
2026-07-06 00:30:00,3,-29081,-26454
2026-07-06 01:00:00,1,-22834,-19122
2026-07-06 01:00:00,2,-22264,-13702
2026-07-06 01:00:00,3,-25403,-21481
2026-07-06 01:30:00,1,-26258,-23487
2026-07-06 01:30:00,2,-26118,-18306
2026-07-06 01:30:00,3,-29654,-25325
2026-07-06 02:00:00,1,-20631,-17723
2026-07-06 02:00:00,2,-20874,-12866
2026-07-06 02:00:00,3,-24842,-19048
2026-07-06 02:30:00,1,-22558,-17807
2026-07-06 02:30:00,2,-23122,-13347
2026-07-06 02:30:00,3,-27558,-18635
2026-07-06 03:00:00,1,-22802,-18754
2026-07-06 03:00:00,2,-23613,-14748
2026-07-06 03:00:00,3,-28554,-19109
2026-07-06 03:30:00,1,-16385,-12559
2026-07-06 03:30:00,2,-17358,-9048
2026-07-06 03:30:00,3,-22840,-12472
2026-07-06 04:00:00,1,-13648,-11083
2026-07-06 04:00:00,2,-14691,-8089
2026-07-06 04:00:00,3,-20747,-10590
2026-07-06 04:30:00,1,-14320,-9521
2026-07-06 04:30:00,2,-15337,-7048
2026-07-06 04:30:00,3,-21994,-8663
2026-07-06 05:00:00,1,-1398,1770
2026-07-06 05:00:00,2,-2289,3738
2026-07-06 05:00:00,3,-9568,2946
2026-07-06 05:30:00,1,349,3724
2026-07-06 05:30:00,2,-317,5223
2026-07-06 05:30:00,3,-8233,5169
2026-07-06 06:00:00,1,3883,6772
2026-07-06 06:00:00,2,3536,7851
2026-07-06 06:00:00,3,-5020,8433
2026-07-06 06:30:00,1,4868,6485
2026-07-06 06:30:00,2,4929,7210
2026-07-06 06:30:00,3,-4259,8309
2026-07-06 07:00:00,1,6722,9772
2026-07-06 07:00:00,2,7271,10222
2026-07-06 07:00:00,3,-2531,11704
2026-07-06 07:30:00,1,12475,12668
2026-07-06 07:30:00,2,13580,12932
2026-07-06 07:30:00,3,3197,14653
2026-07-06 08:00:00,1,11563,12770
2026-07-06 08:00:00,2,13279,12942
2026-07-06 08:00:00,3,2360,14756
2026-07-06 08:30:00,1,15105,16655
2026-07-06 08:30:00,2,17471,16833
2026-07-06 08:30:00,3,6076,18591
2026-07-06 09:00:00,1,20051,20860
2026-07-06 09:00:00,2,23091,21141
2026-07-06 09:00:00,3,11293,22697
2026-07-06 09:30:00,1,27828,27445
2026-07-06 09:30:00,2,31548,27922
2026-07-06 09:30:00,3,19432,29140
2026-07-06 10:00:00,1,21631,20933
2026-07-06 10:00:00,2,26020,21690
2026-07-06 10:00:00,3,13682,22445
2026-07-06 10:30:00,1,24709,23164
2026-07-06 10:30:00,2,29738,24276
2026-07-06 10:30:00,3,17286,24459
2026-07-06 11:00:00,1,25009,24331
2026-07-06 11:00:00,2,30632,25858
2026-07-06 11:00:00,3,18183,25379
2026-07-06 11:30:00,1,21573,18696
2026-07-06 11:30:00,2,27729,20681
2026-07-06 11:30:00,3,15404,19473
2026-07-06 12:00:00,1,25398,22414
2026-07-06 12:00:00,2,32013,24886
2026-07-06 12:00:00,3,19936,22902
2026-07-06 12:30:00,1,25217,20866
2026-07-06 12:30:00,2,32203,23832
2026-07-06 12:30:00,3,20502,21053
2026-07-06 13:00:00,1,25424,21585
2026-07-06 13:00:00,2,32684,25035
2026-07-06 13:00:00,3,21483,21464
2026-07-06 13:30:00,1,22816,18274
2026-07-06 13:30:00,2,30246,22178
2026-07-06 13:30:00,3,19665,17844
2026-07-06 14:00:00,1,19257,15025
2026-07-06 14:00:00,2,26749,19336
2026-07-06 14:00:00,3,16899,14291
2026-07-06 14:30:00,1,23086,18564
2026-07-06 14:30:00,2,30531,23218
2026-07-06 14:30:00,3,21513,17536
2026-07-06 15:00:00,1,17753,12766
2026-07-06 15:00:00,2,25042,17686
2026-07-06 15:00:00,3,16945,11457
2026-07-06 15:30:00,1,15310,12564
2026-07-06 15:30:00,2,22339,17662
2026-07-06 15:30:00,3,15234,10991
2026-07-06 16:00:00,1,12590,9007
2026-07-06 16:00:00,2,19263,14186
2026-07-06 16:00:00,3,13204,7191
2026-07-06 16:30:00,1,10275,7145
2026-07-06 16:30:00,2,16506,12305
2026-07-06 16:30:00,3,11525,5110
2026-07-06 17:00:00,1,4730,1927
2026-07-06 17:00:00,2,10443,6965
2026-07-06 17:00:00,3,6554,-304
2026-07-06 17:30:00,1,6964,3883
2026-07-06 17:30:00,2,12099,8699
2026-07-06 17:30:00,3,9291,1482
2026-07-06 18:00:00,1,3142,-818
2026-07-06 18:00:00,2,7655,3684
2026-07-06 18:00:00,3,5893,-3364
2026-07-06 18:30:00,1,1485,-2614
2026-07-06 18:30:00,2,5347,1489
2026-07-06 18:30:00,3,4576,-5279
2026-07-06 19:00:00,1,-4134,-7324
2026-07-06 19:00:00,2,-935,-3692
2026-07-06 19:00:00,3,-792,-10085
2026-07-06 19:30:00,1,-9299,-9547
2026-07-06 19:30:00,2,-6755,-6441
2026-07-06 19:30:00,3,-5797,-12381
2026-07-06 20:00:00,1,-5934,-6310
2026-07-06 20:00:00,2,-4021,-3771
2026-07-06 20:00:00,3,-2366,-9198
2026-07-06 20:30:00,1,-15082,-14513
2026-07-06 20:30:00,2,-13761,-12561
2026-07-06 20:30:00,3,-11543,-17437
2026-07-06 21:00:00,1,-22463,-23594
2026-07-06 21:00:00,2,-21680,-22231
2026-07-06 21:00:00,3,-19044,-26541
2026-07-06 21:30:00,1,-22542,-22087
2026-07-06 21:30:00,2,-22228,-21296
2026-07-06 21:30:00,3,-19334,-25047
2026-07-06 22:00:00,1,-20947,-20680
2026-07-06 22:00:00,2,-21024,-20425
2026-07-06 22:00:00,3,-18037,-23646
2026-07-06 22:30:00,1,-23802,-22760
2026-07-06 22:30:00,2,-24181,-22989
2026-07-06 22:30:00,3,-21269,-25728
2026-07-06 23:00:00,1,-22584,-20648
2026-07-06 23:00:00,2,-23172,-21291
2026-07-06 23:00:00,3,-20503,-23619
2026-07-06 23:30:00,1,-23312,-21481
2026-07-06 23:30:00,2,-24012,-22458
2026-07-06 23:30:00,3,-21750,-24458
2026-07-07 00:00:00,1,-24138,-22101
2026-07-07 00:00:00,2,-24852,-23320
2026-07-07 00:00:00,3,-23152,-25091
2026-07-07 00:30:00,1,-29222,-26660
2026-07-07 00:30:00,2,-29855,-28022
2026-07-07 00:30:00,3,-28862,-29672
2026-07-07 01:00:00,1,-28009,-23382
2026-07-07 01:00:00,2,-28471,-24787
2026-07-07 01:00:00,3,-28312,-26428
2026-07-07 01:30:00,1,-27497,-24216
2026-07-07 01:30:00,2,-27706,-25562
2026-07-07 01:30:00,3,-28491,-27309
2026-07-07 02:00:00,1,-26516,-21570
2026-07-07 02:00:00,2,-26400,-22760
2026-07-07 02:00:00,3,-28218,-24724
2026-07-07 02:30:00,1,-20189,-15354
2026-07-07 02:30:00,2,-19689,-16298
2026-07-07 02:30:00,3,-22605,-18584
2026-07-07 03:00:00,1,-17446,-14662
2026-07-07 03:00:00,2,-16517,-15281
2026-07-07 03:00:00,3,-20569,-17982
2026-07-07 03:30:00,1,-15847,-11325
2026-07-07 03:30:00,2,-14460,-11554
2026-07-07 03:30:00,3,-19662,-14749
2026-07-07 04:00:00,1,-11430,-6500
2026-07-07 04:00:00,2,-9570,-6289
2026-07-07 04:00:00,3,-15910,-10039
2026-07-07 04:30:00,1,-14229,-9943
2026-07-07 04:30:00,2,-11901,-9259
2026-07-07 04:30:00,3,-19337,-13608
2026-07-07 05:00:00,1,-6629,-2185
2026-07-07 05:00:00,2,-3850,-1014
2026-07-07 05:00:00,3,-12319,-5983
2026-07-07 05:30:00,1,-200,2413
2026-07-07 05:30:00,2,2994,4065
2026-07-07 05:30:00,3,-6417,-1521
2026-07-07 06:00:00,1,3231,4831
2026-07-07 06:00:00,2,6790,6940
2026-07-07 06:00:00,3,-3451,760
2026-07-07 06:30:00,1,7418,9776
2026-07-07 06:30:00,2,11280,12301
2026-07-07 06:30:00,3,340,5572
2026-07-07 07:00:00,1,8539,10309
2026-07-07 07:00:00,2,12630,13192
2026-07-07 07:00:00,3,1139,5980
2026-07-07 07:30:00,1,10471,10768
2026-07-07 07:30:00,2,14708,13937
2026-07-07 07:30:00,3,2827,6328
2026-07-07 08:00:00,1,10663,12562
2026-07-07 08:00:00,2,14956,15934
2026-07-07 08:00:00,3,2856,8027
2026-07-07 08:30:00,1,16064,17598
2026-07-07 08:30:00,2,20321,21081
2026-07-07 08:30:00,3,8176,12990
2026-07-07 09:00:00,1,16705,15527
2026-07-07 09:00:00,2,20831,19024
2026-07-07 09:00:00,3,8819,10872
2026-07-07 09:30:00,1,19667,19050
2026-07-07 09:30:00,2,23571,22464
2026-07-07 09:30:00,3,11864,14378
2026-07-07 10:00:00,1,24771,22791
2026-07-07 10:00:00,2,28366,26025
2026-07-07 10:00:00,3,17131,18135
2026-07-07 10:30:00,1,25788,25401
2026-07-07 10:30:00,2,28995,28366
2026-07-07 10:30:00,3,18386,20797
2026-07-07 11:00:00,1,20868,20956
2026-07-07 11:00:00,2,23617,23571
2026-07-07 11:00:00,3,13774,16443
2026-07-07 11:30:00,1,21894,20442
2026-07-07 11:30:00,2,24128,22638
2026-07-07 11:30:00,3,15173,16060
2026-07-07 12:00:00,1,22581,19082
2026-07-07 12:00:00,2,24258,20806
2026-07-07 12:00:00,3,16291,14872
2026-07-07 12:30:00,1,25580,22658
2026-07-07 12:30:00,2,26672,23872
2026-07-07 12:30:00,3,19771,18661
2026-07-07 13:00:00,1,21639,18157
2026-07-07 13:00:00,2,22134,18842
2026-07-07 13:00:00,3,16353,14414
2026-07-07 13:30:00,1,23831,21546
2026-07-07 13:30:00,2,23736,21702
2026-07-07 13:30:00,3,19101,18094
2026-07-07 14:00:00,1,21414,16445
2026-07-07 14:00:00,2,20752,16091
2026-07-07 14:00:00,3,17263,13321
2026-07-07 14:30:00,1,20885,18375
2026-07-07 14:30:00,2,19696,17549
2026-07-07 14:30:00,3,17327,15611
2026-07-07 15:00:00,1,21003,16465
2026-07-07 15:00:00,2,19342,15221
2026-07-07 15:00:00,3,18043,14090
2026-07-07 15:30:00,1,13874,9992
2026-07-07 15:30:00,2,11811,8400
2026-07-07 15:30:00,3,11505,8029
2026-07-07 16:00:00,1,13214,8494
2026-07-07 16:00:00,2,10831,6638
2026-07-07 16:00:00,3,11423,6961
2026-07-07 16:30:00,1,7901,4926
2026-07-07 16:30:00,2,5291,2898
2026-07-07 16:30:00,3,6664,3835
2026-07-07 17:00:00,1,7517,5156
2026-07-07 17:00:00,2,4780,3057
2026-07-07 17:00:00,3,6802,4512
2026-07-07 17:30:00,1,8489,4861
2026-07-07 17:30:00,2,5731,2793
2026-07-07 17:30:00,3,8256,4663
2026-07-07 18:00:00,1,134,-3772
2026-07-07 18:00:00,2,-2537,-5705
2026-07-07 18:00:00,3,337,-3533
2026-07-07 18:30:00,1,1847,-1878
2026-07-07 18:30:00,2,-630,-3577
2026-07-07 18:30:00,3,2432,-1217
2026-07-07 19:00:00,1,-1566,-2768
2026-07-07 19:00:00,2,-3745,-4142
2026-07-07 19:00:00,3,-658,-1709
2026-07-07 19:30:00,1,-9262,-12394
2026-07-07 19:30:00,2,-11047,-13362
2026-07-07 19:30:00,3,-8093,-10966
2026-07-07 20:00:00,1,-11946,-12681
2026-07-07 20:00:00,2,-13248,-13176
2026-07-07 20:00:00,3,-10581,-10921
2026-07-07 20:30:00,1,-17912,-17793
2026-07-07 20:30:00,2,-18654,-17763
2026-07-07 20:30:00,3,-16419,-15743
2026-07-07 21:00:00,1,-17427,-17983
2026-07-07 21:00:00,2,-17547,-17393
2026-07-07 21:00:00,3,-15875,-15690
2026-07-07 21:30:00,1,-23181,-21725
2026-07-07 21:30:00,2,-22631,-20561
2026-07-07 21:30:00,3,-21637,-19242
2026-07-07 22:00:00,1,-22333,-22798
2026-07-07 22:00:00,2,-21082,-21063
2026-07-07 22:00:00,3,-20864,-20181
2026-07-07 22:30:00,1,-18043,-18545
2026-07-07 22:30:00,2,-16077,-16263
2026-07-07 22:30:00,3,-16712,-15854
2026-07-07 23:00:00,1,-24735,-22758
2026-07-07 23:00:00,2,-22059,-19969
2026-07-07 23:00:00,3,-23603,-20053
2026-07-07 23:30:00,1,-25513,-22892
2026-07-07 23:30:00,2,-22147,-19654
2026-07-07 23:30:00,3,-24636,-20236
